service_date,line,estimated_boardings,ObjectId
2022/11/14 05:00:00+00,Franklin/Foxboro,7264,9078
2022/11/10 05:00:00+00,Providence/Stoughton,19206,9079
2022/11/18 05:00:00+00,Kingston,2653,9080
2022/10/20 04:00:00+00,Framingham/Worcester,11322,9081
2022/11/01 04:00:00+00,Fairmount,2749,9082
2022/11/14 05:00:00+00,Middleborough/Lakeville,4297,9083
2022/11/10 05:00:00+00,Newburyport/Rockport,11120,9084
2022/11/18 05:00:00+00,Needham,5147,9085
2022/10/20 04:00:00+00,Franklin/Foxboro,8954,9086
2022/11/02 04:00:00+00,Providence/Stoughton,18349,9087
2022/11/14 05:00:00+00,Lowell,6991,9088
2022/11/10 05:00:00+00,Framingham/Worcester,10797,9089
2022/11/18 05:00:00+00,Fitchburg,4633,9090
2022/10/20 04:00:00+00,Middleborough/Lakeville,5814,9091
2022/11/02 04:00:00+00,Newburyport/Rockport,13703,9092
2022/11/14 05:00:00+00,Haverhill,5854,9093
2022/11/10 05:00:00+00,Franklin/Foxboro,7965,9094
2022/11/18 05:00:00+00,Greenbush,2345,9095
2022/10/20 04:00:00+00,Lowell,6646,9096
2022/11/02 04:00:00+00,Framingham/Worcester,10335,9097
2022/11/14 05:00:00+00,Kingston,3296,9098
2022/11/10 05:00:00+00,Middleborough/Lakeville,5547,9099
2022/11/18 05:00:00+00,Fairmount,2488,9100
2022/10/20 04:00:00+00,Haverhill,6198,9101
2022/11/02 04:00:00+00,Franklin/Foxboro,9297,9102
2022/11/14 05:00:00+00,Needham,5384,9103
2022/11/10 05:00:00+00,Lowell,8028,9104
2022/11/19 05:00:00+00,Providence/Stoughton,6300,9105
2022/10/20 04:00:00+00,Kingston,4614,9106
2022/11/02 04:00:00+00,Middleborough/Lakeville,4936,9107
2022/11/14 05:00:00+00,Fitchburg,5456,9108
2022/11/10 05:00:00+00,Haverhill,6652,9109
2022/11/19 05:00:00+00,Newburyport/Rockport,7136,9110
2022/10/20 04:00:00+00,Needham,5290,9111
2022/11/02 04:00:00+00,Lowell,6278,9112
2022/11/14 05:00:00+00,Greenbush,2248,9113
2022/11/10 05:00:00+00,Kingston,3859,9114
2022/11/19 05:00:00+00,Framingham/Worcester,5132,9115
2022/10/20 04:00:00+00,Fitchburg,5153,9116
2022/11/02 04:00:00+00,Haverhill,6424,9117
2022/11/14 05:00:00+00,Fairmount,2543,9118
2022/11/10 05:00:00+00,Needham,6338,9119
2022/11/19 05:00:00+00,Franklin/Foxboro,1631,9120
2022/10/20 04:00:00+00,Greenbush,2920,9121
2022/11/02 04:00:00+00,Kingston,3687,9122
2022/11/15 05:00:00+00,Providence/Stoughton,18995,9123
2022/11/10 05:00:00+00,Fitchburg,5829,9124
2022/11/19 05:00:00+00,Middleborough/Lakeville,1986,9125
2022/10/20 04:00:00+00,Fairmount,2941,9126
2022/11/02 04:00:00+00,Needham,4718,9127
2022/11/15 05:00:00+00,Newburyport/Rockport,9848,9128
2022/11/10 05:00:00+00,Greenbush,2508,9129
2022/11/19 05:00:00+00,Lowell,1915,9130
2022/10/21 04:00:00+00,Providence/Stoughton,17263,9131
2022/11/02 04:00:00+00,Fitchburg,5131,9132
2022/11/15 05:00:00+00,Framingham/Worcester,10260,9133
2022/11/10 05:00:00+00,Fairmount,2746,9134
2022/11/19 05:00:00+00,Haverhill,1389,9135
2022/11/19 05:00:00+00,Kingston,941,9136
2022/11/19 05:00:00+00,Needham,675,9137
2022/11/19 05:00:00+00,Fitchburg,2045,9138
2022/11/19 05:00:00+00,Greenbush,626,9139
2022/11/20 05:00:00+00,Providence/Stoughton,4549,9140
2022/11/20 05:00:00+00,Newburyport/Rockport,4783,9141
2022/11/20 05:00:00+00,Framingham/Worcester,3327,9142
2022/11/20 05:00:00+00,Franklin/Foxboro,750,9143
2022/11/20 05:00:00+00,Middleborough/Lakeville,1224,9144
2022/11/20 05:00:00+00,Lowell,1689,9145
2022/11/20 05:00:00+00,Haverhill,1053,9146
2022/10/21 04:00:00+00,Newburyport/Rockport,12174,9147
2022/10/21 04:00:00+00,Framingham/Worcester,9881,9148
2022/10/21 04:00:00+00,Franklin/Foxboro,7960,9149
2022/10/21 04:00:00+00,Middleborough/Lakeville,4283,9150
2022/10/21 04:00:00+00,Lowell,6137,9151
2022/10/21 04:00:00+00,Haverhill,5646,9152
2022/10/21 04:00:00+00,Kingston,4067,9153
2022/10/21 04:00:00+00,Needham,4552,9154
2022/10/21 04:00:00+00,Fitchburg,4662,9155
2022/10/21 04:00:00+00,Greenbush,2476,9156
2022/10/21 04:00:00+00,Fairmount,2710,9157
2022/10/22 04:00:00+00,Providence/Stoughton,6199,9158
2022/10/22 04:00:00+00,Newburyport/Rockport,16127,9159
2022/10/22 04:00:00+00,Framingham/Worcester,6677,9160
2022/10/22 04:00:00+00,Franklin/Foxboro,1133,9161
2022/11/15 05:00:00+00,Franklin/Foxboro,8920,9162
2022/11/15 05:00:00+00,Middleborough/Lakeville,4495,9163
2022/11/15 05:00:00+00,Lowell,6795,9164
2022/11/15 05:00:00+00,Haverhill,6484,9165
2022/11/15 05:00:00+00,Kingston,3699,9166
2022/11/15 05:00:00+00,Needham,5352,9167
2022/11/15 05:00:00+00,Fitchburg,5063,9168
2022/11/15 05:00:00+00,Greenbush,3243,9169
2022/11/15 05:00:00+00,Fairmount,2533,9170
2022/11/16 05:00:00+00,Providence/Stoughton,17697,9171
2022/11/16 05:00:00+00,Newburyport/Rockport,9192,9172
2022/11/16 05:00:00+00,Framingham/Worcester,10431,9173
2022/11/16 05:00:00+00,Franklin/Foxboro,8418,9174
2022/11/11 05:00:00+00,Providence/Stoughton,13701,9175
2022/11/11 05:00:00+00,Newburyport/Rockport,9602,9176
2022/11/11 05:00:00+00,Framingham/Worcester,8363,9177
2022/11/11 05:00:00+00,Franklin/Foxboro,5418,9178
2022/11/11 05:00:00+00,Middleborough/Lakeville,3111,9179
2022/11/11 05:00:00+00,Lowell,5520,9180
2022/11/11 05:00:00+00,Haverhill,5480,9181
2022/11/11 05:00:00+00,Kingston,2900,9182
2022/11/11 05:00:00+00,Needham,3073,9183
2022/11/11 05:00:00+00,Fitchburg,5192,9184
2022/11/11 05:00:00+00,Greenbush,1800,9185
2022/11/11 05:00:00+00,Fairmount,1813,9186
2022/11/12 05:00:00+00,Providence/Stoughton,6572,9187
2022/11/12 05:00:00+00,Newburyport/Rockport,8211,9188
2022/11/02 04:00:00+00,Greenbush,2819,9189
2022/11/02 04:00:00+00,Fairmount,2624,9190
2022/11/03 04:00:00+00,Providence/Stoughton,19308,9191
2022/11/03 04:00:00+00,Newburyport/Rockport,12031,9192
2022/11/03 04:00:00+00,Framingham/Worcester,10785,9193
2022/11/03 04:00:00+00,Franklin/Foxboro,8915,9194
2022/11/03 04:00:00+00,Middleborough/Lakeville,5388,9195
2022/11/03 04:00:00+00,Lowell,5675,9196
2022/11/03 04:00:00+00,Haverhill,6274,9197
2022/11/03 04:00:00+00,Kingston,3778,9198
2022/11/03 04:00:00+00,Needham,6146,9199
2022/11/03 04:00:00+00,Fitchburg,5105,9200
2022/11/20 05:00:00+00,Kingston,765,9201
2022/11/20 05:00:00+00,Needham,492,9202
2022/11/20 05:00:00+00,Fitchburg,1409,9203
2022/11/20 05:00:00+00,Greenbush,661,9204
2022/11/21 05:00:00+00,Providence/Stoughton,16451,9205
2022/11/21 05:00:00+00,Newburyport/Rockport,8871,9206
2022/11/21 05:00:00+00,Framingham/Worcester,8406,9207
2022/11/21 05:00:00+00,Franklin/Foxboro,6784,9208
2022/11/21 05:00:00+00,Middleborough/Lakeville,5351,9209
2022/11/21 05:00:00+00,Lowell,5517,9210
2022/11/21 05:00:00+00,Haverhill,5630,9211
2022/11/21 05:00:00+00,Kingston,3088,9212
2022/11/21 05:00:00+00,Needham,5543,9213
2022/11/21 05:00:00+00,Fitchburg,4390,9214
2022/11/21 05:00:00+00,Greenbush,2001,9215
2022/11/21 05:00:00+00,Fairmount,2569,9216
2022/11/22 05:00:00+00,Providence/Stoughton,18880,9217
2022/11/22 05:00:00+00,Newburyport/Rockport,8970,9218
2022/11/22 05:00:00+00,Framingham/Worcester,9695,9219
2022/11/22 05:00:00+00,Franklin/Foxboro,7280,9220
2022/11/22 05:00:00+00,Middleborough/Lakeville,6018,9221
2022/11/22 05:00:00+00,Lowell,6471,9222
2022/11/22 05:00:00+00,Haverhill,5830,9223
2022/12/07 05:00:00+00,Middleborough/Lakeville,7051,9224
2022/11/22 05:00:00+00,Kingston,3331,9225
2022/11/22 05:00:00+00,Needham,5494,9226
2022/11/22 05:00:00+00,Fitchburg,5165,9227
2022/12/07 05:00:00+00,Lowell,6498,9228
2022/11/22 05:00:00+00,Greenbush,1928,9229
2022/12/07 05:00:00+00,Haverhill,5807,9230
2022/11/22 05:00:00+00,Fairmount,2658,9231
2022/12/07 05:00:00+00,Kingston,4104,9232
2022/11/23 05:00:00+00,Providence/Stoughton,15492,9233
2022/12/11 05:00:00+00,Haverhill,849,9234
2022/12/07 05:00:00+00,Needham,5296,9235
2022/11/23 05:00:00+00,Newburyport/Rockport,7869,9236
2022/12/03 05:00:00+00,Framingham/Worcester,4075,9237
2022/12/11 05:00:00+00,Kingston,706,9238
2022/12/07 05:00:00+00,Fitchburg,4923,9239
2022/12/15 05:00:00+00,Needham,4686,9240
2022/12/19 05:00:00+00,Greenbush,1765,9241
2022/11/23 05:00:00+00,Framingham/Worcester,8700,9242
2022/11/24 05:00:00+00,Greenbush,411,9243
2022/11/29 05:00:00+00,Providence/Stoughton,18441,9244
2022/12/11 05:00:00+00,Needham,623,9245
2022/12/11 05:00:00+00,Fitchburg,1542,9246
2022/12/11 05:00:00+00,Greenbush,486,9247
2022/12/11 05:00:00+00,Fairmount,452,9248
2022/12/12 05:00:00+00,Providence/Stoughton,16417,9249
2022/12/12 05:00:00+00,Newburyport/Rockport,8472,9250
2022/12/12 05:00:00+00,Framingham/Worcester,9782,9251
2022/12/12 05:00:00+00,Franklin/Foxboro,5471,9252
2022/12/12 05:00:00+00,Middleborough/Lakeville,5490,9253
2022/12/12 05:00:00+00,Lowell,6178,9254
2022/12/12 05:00:00+00,Haverhill,5389,9255
2022/12/12 05:00:00+00,Kingston,3601,9256
2022/12/12 05:00:00+00,Needham,4357,9257
2022/12/12 05:00:00+00,Fitchburg,5089,9258
2022/12/12 05:00:00+00,Greenbush,2672,9259
2022/12/12 05:00:00+00,Fairmount,2363,9260
2022/12/13 05:00:00+00,Providence/Stoughton,18757,9261
2022/12/13 05:00:00+00,Newburyport/Rockport,8867,9262
2022/12/13 05:00:00+00,Framingham/Worcester,10373,9263
2022/12/13 05:00:00+00,Franklin/Foxboro,6908,9264
2022/12/13 05:00:00+00,Middleborough/Lakeville,6948,9265
2022/12/13 05:00:00+00,Lowell,7340,9266
2022/12/13 05:00:00+00,Haverhill,6117,9267
2022/12/13 05:00:00+00,Kingston,3758,9268
2022/12/13 05:00:00+00,Needham,5096,9269
2022/12/13 05:00:00+00,Fitchburg,5435,9270
2022/12/13 05:00:00+00,Greenbush,2802,9271
2022/12/13 05:00:00+00,Fairmount,2567,9272
2022/12/14 05:00:00+00,Providence/Stoughton,17735,9273
2022/12/14 05:00:00+00,Newburyport/Rockport,8725,9274
2022/12/14 05:00:00+00,Framingham/Worcester,10175,9275
2022/12/14 05:00:00+00,Franklin/Foxboro,7382,9276
2022/12/14 05:00:00+00,Middleborough/Lakeville,5958,9277
2022/12/14 05:00:00+00,Lowell,6616,9278
2022/12/14 05:00:00+00,Haverhill,5795,9279
2022/12/14 05:00:00+00,Kingston,3734,9280
2022/12/14 05:00:00+00,Needham,4757,9281
2022/12/14 05:00:00+00,Fitchburg,4637,9282
2022/12/14 05:00:00+00,Greenbush,3186,9283
2022/12/14 05:00:00+00,Fairmount,2467,9284
2022/12/15 05:00:00+00,Providence/Stoughton,17596,9285
2022/12/15 05:00:00+00,Newburyport/Rockport,9432,9286
2022/12/15 05:00:00+00,Framingham/Worcester,10885,9287
2022/12/15 05:00:00+00,Franklin/Foxboro,7275,9288
2022/12/15 05:00:00+00,Middleborough/Lakeville,5739,9289
2022/12/15 05:00:00+00,Lowell,7126,9290
2022/12/15 05:00:00+00,Haverhill,6312,9291
2022/12/15 05:00:00+00,Kingston,3738,9292
2022/12/03 05:00:00+00,Franklin/Foxboro,1045,9293
2022/12/07 05:00:00+00,Greenbush,2545,9294
2022/12/19 05:00:00+00,Fairmount,2435,9295
2022/11/23 05:00:00+00,Franklin/Foxboro,6255,9296
2022/12/15 05:00:00+00,Fitchburg,5399,9297
2022/12/20 05:00:00+00,Providence/Stoughton,16832,9298
2022/12/15 05:00:00+00,Greenbush,2789,9299
2022/11/23 05:00:00+00,Middleborough/Lakeville,4487,9300
2022/12/20 05:00:00+00,Newburyport/Rockport,8582,9301
2022/12/15 05:00:00+00,Fairmount,2483,9302
2022/12/07 05:00:00+00,Fairmount,2671,9303
2022/11/29 05:00:00+00,Newburyport/Rockport,9915,9304
2022/11/23 05:00:00+00,Lowell,6895,9305
2022/11/24 05:00:00+00,Fairmount,422,9306
2022/12/20 05:00:00+00,Framingham/Worcester,9537,9307
2022/12/03 05:00:00+00,Middleborough/Lakeville,1162,9308
2022/12/16 05:00:00+00,Providence/Stoughton,15427,9309
2022/12/08 05:00:00+00,Providence/Stoughton,19341,9310
2022/11/29 05:00:00+00,Framingham/Worcester,10816,9311
2022/11/23 05:00:00+00,Haverhill,5565,9312
2022/11/25 05:00:00+00,Providence/Stoughton,6391,9313
2022/12/20 05:00:00+00,Franklin/Foxboro,6748,9314
2022/12/03 05:00:00+00,Lowell,2473,9315
2022/12/16 05:00:00+00,Newburyport/Rockport,8346,9316
2022/12/08 05:00:00+00,Newburyport/Rockport,9382,9317
2022/11/29 05:00:00+00,Franklin/Foxboro,7549,9318
2022/11/23 05:00:00+00,Kingston,2300,9319
2022/11/25 05:00:00+00,Newburyport/Rockport,5069,9320
2022/12/20 05:00:00+00,Middleborough/Lakeville,5489,9321
2022/12/03 05:00:00+00,Haverhill,1340,9322
2022/12/16 05:00:00+00,Framingham/Worcester,9177,9323
2022/12/08 05:00:00+00,Framingham/Worcester,11207,9324
2022/11/29 05:00:00+00,Middleborough/Lakeville,5321,9325
2022/11/23 05:00:00+00,Needham,4475,9326
2022/11/25 05:00:00+00,Framingham/Worcester,3764,9327
2022/12/20 05:00:00+00,Lowell,6527,9328
2022/12/03 05:00:00+00,Kingston,466,9329
2022/12/16 05:00:00+00,Franklin/Foxboro,5637,9330
2022/12/08 05:00:00+00,Franklin/Foxboro,7407,9331
2022/11/29 05:00:00+00,Lowell,7242,9332
2022/11/23 05:00:00+00,Fitchburg,4730,9333
2022/11/25 05:00:00+00,Franklin/Foxboro,1656,9334
2022/12/20 05:00:00+00,Haverhill,5855,9335
2022/12/03 05:00:00+00,Needham,585,9336
2022/12/16 05:00:00+00,Middleborough/Lakeville,4675,9337
2022/12/08 05:00:00+00,Middleborough/Lakeville,5384,9338
2022/11/29 05:00:00+00,Haverhill,6297,9339
2022/11/23 05:00:00+00,Greenbush,2049,9340
2022/11/25 05:00:00+00,Middleborough/Lakeville,1557,9341
2022/12/20 05:00:00+00,Kingston,3758,9342
2022/12/03 05:00:00+00,Fitchburg,1508,9343
2022/12/16 05:00:00+00,Lowell,6407,9344
2022/12/08 05:00:00+00,Lowell,6238,9345
2022/11/29 05:00:00+00,Kingston,3340,9346
2022/11/23 05:00:00+00,Fairmount,2657,9347
2022/11/25 05:00:00+00,Lowell,2293,9348
2022/12/20 05:00:00+00,Needham,4542,9349
2022/12/16 05:00:00+00,Haverhill,5825,9350
2022/12/03 05:00:00+00,Greenbush,316,9351
2022/12/16 05:00:00+00,Kingston,2741,9352
2022/12/03 05:00:00+00,Fairmount,691,9353
2022/12/20 05:00:00+00,Fitchburg,5278,9354
2022/11/29 05:00:00+00,Needham,6346,9355
2022/12/08 05:00:00+00,Haverhill,5791,9356
2022/12/16 05:00:00+00,Needham,3999,9357
2022/11/29 05:00:00+00,Fitchburg,5265,9358
2022/12/20 05:00:00+00,Greenbush,2421,9359
2022/12/04 05:00:00+00,Providence/Stoughton,4211,9360
2022/11/24 05:00:00+00,Providence/Stoughton,3682,9361
2022/11/25 05:00:00+00,Haverhill,1431,9362
2022/12/04 05:00:00+00,Newburyport/Rockport,2990,9363
2022/11/25 05:00:00+00,Kingston,1043,9364
2022/12/04 05:00:00+00,Framingham/Worcester,3280,9365
2022/11/25 05:00:00+00,Needham,484,9366
2022/12/04 05:00:00+00,Franklin/Foxboro,1123,9367
2022/11/25 05:00:00+00,Fitchburg,1588,9368
2022/12/04 05:00:00+00,Middleborough/Lakeville,1111,9369
2022/11/25 05:00:00+00,Greenbush,748,9370
2022/11/24 05:00:00+00,Newburyport/Rockport,3054,9371
2022/11/25 05:00:00+00,Fairmount,817,9372
2022/12/04 05:00:00+00,Lowell,1684,9373
2022/11/24 05:00:00+00,Framingham/Worcester,3151,9374
2022/12/20 05:00:00+00,Fairmount,2266,9375
2022/11/29 05:00:00+00,Greenbush,2445,9376
2022/11/26 05:00:00+00,Providence/Stoughton,6611,9377
2022/12/16 05:00:00+00,Fitchburg,4792,9378
2022/12/04 05:00:00+00,Haverhill,923,9379
2022/12/08 05:00:00+00,Kingston,3994,9380
2022/11/24 05:00:00+00,Franklin/Foxboro,1005,9381
2022/12/21 05:00:00+00,Providence/Stoughton,14979,9382
2022/11/29 05:00:00+00,Fairmount,2637,9383
2022/11/26 05:00:00+00,Newburyport/Rockport,5846,9384
2022/12/16 05:00:00+00,Greenbush,2358,9385
2022/12/04 05:00:00+00,Kingston,713,9386
2022/12/08 05:00:00+00,Needham,5641,9387
2022/11/24 05:00:00+00,Middleborough/Lakeville,1256,9388
2022/12/21 05:00:00+00,Newburyport/Rockport,9216,9389
2022/11/30 05:00:00+00,Providence/Stoughton,18615,9390
2022/11/26 05:00:00+00,Framingham/Worcester,4271,9391
2022/12/16 05:00:00+00,Fairmount,2117,9392
2022/12/04 05:00:00+00,Needham,616,9393
2022/12/08 05:00:00+00,Fitchburg,5194,9394
2022/11/24 05:00:00+00,Lowell,1439,9395
2022/12/21 05:00:00+00,Framingham/Worcester,9127,9396
2022/11/30 05:00:00+00,Newburyport/Rockport,9479,9397
2022/11/26 05:00:00+00,Franklin/Foxboro,1460,9398
2022/12/17 05:00:00+00,Providence/Stoughton,5167,9399
2022/12/04 05:00:00+00,Fitchburg,1443,9400
2022/12/08 05:00:00+00,Greenbush,2710,9401
2022/11/24 05:00:00+00,Haverhill,959,9402
2022/12/21 05:00:00+00,Franklin/Foxboro,6440,9403
2022/11/30 05:00:00+00,Framingham/Worcester,11548,9404
2022/11/26 05:00:00+00,Middleborough/Lakeville,1531,9405
2022/12/17 05:00:00+00,Newburyport/Rockport,5147,9406
2022/12/04 05:00:00+00,Greenbush,326,9407
2022/12/08 05:00:00+00,Fairmount,2677,9408
2022/11/24 05:00:00+00,Kingston,888,9409
2022/12/21 05:00:00+00,Middleborough/Lakeville,5701,9410
2022/11/30 05:00:00+00,Franklin/Foxboro,7929,9411
2022/11/26 05:00:00+00,Lowell,1936,9412
2022/12/17 05:00:00+00,Framingham/Worcester,5393,9413
2022/12/04 05:00:00+00,Fairmount,561,9414
2022/12/09 05:00:00+00,Providence/Stoughton,16034,9415
2022/11/24 05:00:00+00,Needham,486,9416
2022/12/21 05:00:00+00,Lowell,6542,9417
2022/11/30 05:00:00+00,Middleborough/Lakeville,5511,9418
2022/11/26 05:00:00+00,Haverhill,1509,9419
2022/12/17 05:00:00+00,Franklin/Foxboro,1933,9420
2022/12/05 05:00:00+00,Providence/Stoughton,18291,9421
2022/12/09 05:00:00+00,Newburyport/Rockport,8702,9422
2022/11/24 05:00:00+00,Fitchburg,1347,9423
2022/12/21 05:00:00+00,Haverhill,6029,9424
2022/11/30 05:00:00+00,Lowell,7280,9425
2022/11/26 05:00:00+00,Kingston,1145,9426
2022/12/17 05:00:00+00,Middleborough/Lakeville,1560,9427
2022/12/05 05:00:00+00,Newburyport/Rockport,9783,9428
2022/12/09 05:00:00+00,Framingham/Worcester,9843,9429
2022/12/21 05:00:00+00,Kingston,3328,9430
2022/11/30 05:00:00+00,Haverhill,6224,9431
2022/11/26 05:00:00+00,Needham,707,9432
2022/12/17 05:00:00+00,Lowell,2944,9433
2022/12/05 05:00:00+00,Framingham/Worcester,9799,9434
2022/12/09 05:00:00+00,Franklin/Foxboro,5510,9435
2022/12/21 05:00:00+00,Needham,4904,9436
2022/11/30 05:00:00+00,Kingston,3516,9437
2022/11/26 05:00:00+00,Fitchburg,2046,9438
2022/12/17 05:00:00+00,Haverhill,2102,9439
2022/12/05 05:00:00+00,Franklin/Foxboro,7652,9440
2022/12/09 05:00:00+00,Middleborough/Lakeville,4350,9441
2022/12/21 05:00:00+00,Fitchburg,5720,9442
2022/11/30 05:00:00+00,Needham,6326,9443
2022/11/26 05:00:00+00,Greenbush,872,9444
2022/12/17 05:00:00+00,Kingston,1062,9445
2022/12/05 05:00:00+00,Middleborough/Lakeville,5684,9446
2022/12/09 05:00:00+00,Lowell,5744,9447
2022/12/21 05:00:00+00,Greenbush,2158,9448
2022/11/30 05:00:00+00,Fitchburg,5760,9449
2022/11/26 05:00:00+00,Fairmount,669,9450
2022/12/17 05:00:00+00,Needham,694,9451
2022/12/05 05:00:00+00,Lowell,6845,9452
2022/12/09 05:00:00+00,Haverhill,5002,9453
2022/12/21 05:00:00+00,Fairmount,2138,9454
2022/11/30 05:00:00+00,Greenbush,2523,9455
2022/11/27 05:00:00+00,Providence/Stoughton,5212,9456
2022/12/17 05:00:00+00,Fitchburg,2198,9457
2022/12/05 05:00:00+00,Haverhill,5962,9458
2022/12/05 05:00:00+00,Kingston,2905,9459
2022/12/05 05:00:00+00,Needham,5720,9460
2022/12/05 05:00:00+00,Fitchburg,5499,9461
2022/12/05 05:00:00+00,Greenbush,1968,9462
2022/12/05 05:00:00+00,Fairmount,2678,9463
2022/12/06 05:00:00+00,Providence/Stoughton,19633,9464
2022/12/06 05:00:00+00,Newburyport/Rockport,9296,9465
2022/12/06 05:00:00+00,Framingham/Worcester,10731,9466
2022/12/06 05:00:00+00,Franklin/Foxboro,7893,9467
2022/12/06 05:00:00+00,Middleborough/Lakeville,6198,9468
2022/12/06 05:00:00+00,Lowell,6752,9469
2022/12/06 05:00:00+00,Haverhill,5850,9470
2022/12/06 05:00:00+00,Kingston,4223,9471
2022/12/06 05:00:00+00,Needham,5866,9472
2022/12/06 05:00:00+00,Fitchburg,5313,9473
2022/12/06 05:00:00+00,Greenbush,2847,9474
2022/12/06 05:00:00+00,Fairmount,2692,9475
2022/12/07 05:00:00+00,Providence/Stoughton,18641,9476
2022/12/07 05:00:00+00,Newburyport/Rockport,9117,9477
2022/12/07 05:00:00+00,Framingham/Worcester,11552,9478
2022/12/07 05:00:00+00,Franklin/Foxboro,7522,9479
2022/12/17 05:00:00+00,Greenbush,751,9480
2022/11/27 05:00:00+00,Newburyport/Rockport,3143,9481
2022/11/30 05:00:00+00,Fairmount,2559,9482
2022/12/22 05:00:00+00,Providence/Stoughton,15159,9483
2022/12/09 05:00:00+00,Kingston,2935,9484
2022/12/09 05:00:00+00,Needham,5281,9485
2022/12/09 05:00:00+00,Fitchburg,4398,9486
2022/12/09 05:00:00+00,Greenbush,2017,9487
2022/12/09 05:00:00+00,Fairmount,2319,9488
2022/12/10 05:00:00+00,Providence/Stoughton,5113,9489
2022/12/10 05:00:00+00,Newburyport/Rockport,5329,9490
2022/12/10 05:00:00+00,Framingham/Worcester,5384,9491
2022/12/10 05:00:00+00,Franklin/Foxboro,1626,9492
2022/12/10 05:00:00+00,Middleborough/Lakeville,1282,9493
2022/12/10 05:00:00+00,Lowell,2166,9494
2022/12/10 05:00:00+00,Haverhill,1929,9495
2022/12/10 05:00:00+00,Kingston,797,9496
2022/12/10 05:00:00+00,Needham,779,9497
2022/12/10 05:00:00+00,Fitchburg,2196,9498
2022/12/10 05:00:00+00,Greenbush,775,9499
2022/12/10 05:00:00+00,Fairmount,713,9500
2022/12/11 05:00:00+00,Providence/Stoughton,3937,9501
2022/12/11 05:00:00+00,Newburyport/Rockport,2980,9502
2022/12/11 05:00:00+00,Framingham/Worcester,3535,9503
2022/12/11 05:00:00+00,Franklin/Foxboro,1346,9504
2022/12/11 05:00:00+00,Middleborough/Lakeville,1242,9505
2022/12/11 05:00:00+00,Lowell,1313,9506
2022/11/27 05:00:00+00,Framingham/Worcester,3701,9507
2022/11/27 05:00:00+00,Franklin/Foxboro,1066,9508
2022/11/27 05:00:00+00,Middleborough/Lakeville,1134,9509
2022/11/27 05:00:00+00,Lowell,1916,9510
2022/12/22 05:00:00+00,Newburyport/Rockport,7919,9511
2022/11/27 05:00:00+00,Haverhill,1060,9512
2022/12/22 05:00:00+00,Framingham/Worcester,8146,9513
2022/12/01 05:00:00+00,Providence/Stoughton,18371,9514
2022/12/17 05:00:00+00,Fairmount,712,9515
2022/11/27 05:00:00+00,Kingston,800,9516
2022/12/22 05:00:00+00,Franklin/Foxboro,5172,9517
2022/12/01 05:00:00+00,Newburyport/Rockport,9186,9518
2022/12/18 05:00:00+00,Providence/Stoughton,4182,9519
2022/11/27 05:00:00+00,Needham,594,9520
2022/12/22 05:00:00+00,Middleborough/Lakeville,4090,9521
2022/12/01 05:00:00+00,Framingham/Worcester,11251,9522
2022/12/18 05:00:00+00,Newburyport/Rockport,3152,9523
2022/11/27 05:00:00+00,Fitchburg,2049,9524
2022/12/22 05:00:00+00,Lowell,6190,9525
2022/12/01 05:00:00+00,Franklin/Foxboro,7908,9526
2022/12/18 05:00:00+00,Framingham/Worcester,3772,9527
2022/11/27 05:00:00+00,Greenbush,607,9528
2022/12/22 05:00:00+00,Haverhill,5471,9529
2022/12/01 05:00:00+00,Middleborough/Lakeville,5102,9530
2022/12/18 05:00:00+00,Franklin/Foxboro,1238,9531
2022/11/27 05:00:00+00,Fairmount,777,9532
2022/12/22 05:00:00+00,Kingston,2823,9533
2022/12/01 05:00:00+00,Lowell,7142,9534
2022/12/18 05:00:00+00,Middleborough/Lakeville,1138,9535
2022/11/28 05:00:00+00,Providence/Stoughton,17069,9536
2022/12/22 05:00:00+00,Needham,4005,9537
2022/12/01 05:00:00+00,Haverhill,5667,9538
2022/12/18 05:00:00+00,Lowell,1507,9539
2022/11/28 05:00:00+00,Newburyport/Rockport,9016,9540
2022/12/22 05:00:00+00,Fitchburg,4863,9541
2022/12/01 05:00:00+00,Kingston,3714,9542
2022/12/18 05:00:00+00,Haverhill,835,9543
2022/11/28 05:00:00+00,Framingham/Worcester,10099,9544
2022/12/22 05:00:00+00,Greenbush,2081,9545
2022/12/01 05:00:00+00,Needham,6094,9546
2022/12/18 05:00:00+00,Kingston,798,9547
2022/11/28 05:00:00+00,Franklin/Foxboro,5628,9548
2022/12/22 05:00:00+00,Fairmount,2047,9549
2022/12/01 05:00:00+00,Fitchburg,5236,9550
2022/12/18 05:00:00+00,Needham,695,9551
2022/11/28 05:00:00+00,Middleborough/Lakeville,5106,9552
2022/12/23 05:00:00+00,Providence/Stoughton,12439,9553
2022/12/01 05:00:00+00,Greenbush,2527,9554
2022/12/18 05:00:00+00,Fitchburg,1790,9555
2022/11/28 05:00:00+00,Lowell,7542,9556
2022/12/23 05:00:00+00,Newburyport/Rockport,6087,9557
2022/12/01 05:00:00+00,Fairmount,2539,9558
2022/12/18 05:00:00+00,Greenbush,631,9559
2022/11/28 05:00:00+00,Haverhill,6035,9560
2022/12/23 05:00:00+00,Framingham/Worcester,7256,9561
2022/12/02 05:00:00+00,Providence/Stoughton,15813,9562
2022/12/18 05:00:00+00,Fairmount,544,9563
2022/12/19 05:00:00+00,Providence/Stoughton,14937,9564
